ID,label
27810,QUEER VOICES
100120,TRAVEL
96326,CRIME
132863,WOMEN
6528,BUSINESS
167741,WELLNESS
115247,MEDIA
104436,QUEER VOICES
92220,WOMEN
89258,POLITICS
101050,CRIME
102962,WEIRD NEWS
68708,WOMEN
183072,WELLNESS
135321,WEDDINGS
83740,RELIGION
163814,HOME & LIVING
4883,ENTERTAINMENT
112260,POLITICS
16918,QUEER VOICES
59581,ENTERTAINMENT
195034,WELLNESS
71150,STYLE & BEAUTY
32054,HEALTHY LIVING
77750,PARENTING
111181,BUSINESS
167865,WEDDINGS
189346,STYLE & BEAUTY
94522,ENTERTAINMENT
51858,POLITICS
180597,PARENTING
197253,GREEN
167192,PARENTING
88003,BLACK VOICES
104166,BUSINESS
14216,POLITICS
142333,WELLNESS
35612,BLACK VOICES
117711,PARENTING
149392,STYLE & BEAUTY
165874,HOME & LIVING
4686,ENTERTAINMENT
96019,MEDIA
55972,POLITICS
170658,WELLNESS
60490,POLITICS
53029,ENTERTAINMENT
108407,WOMEN
99978,POLITICS
92453,POLITICS
65691,HEALTHY LIVING
17226,POLITICS
152850,WELLNESS
97384,WORLDPOST
40533,POLITICS
61340,COMEDY
61392,POLITICS
165064,PARENTING
112392,POLITICS
31343,QUEER VOICES
4473,ENTERTAINMENT
115118,PARENTING
172279,QUEER VOICES
32007,PARENTS
93807,EDUCATION
66322,MEDIA
177354,STYLE & BEAUTY
169234,TECH
7692,POLITICS
145375,BUSINESS
83508,IMPACT
198186,STYLE & BEAUTY
11425,SPORTS
64763,ENTERTAINMENT
57034,POLITICS
96555,POLITICS
119475,RELIGION
78057,TECH
53642,WOMEN
13556,HEALTHY LIVING
71761,ENTERTAINMENT
129430,PARENTING
67115,COMEDY
70354,ENTERTAINMENT
179912,FOOD & DRINK
20830,POLITICS
147816,STYLE & BEAUTY
81412,POLITICS
65383,WOMEN
114882,ENTERTAINMENT
53244,POLITICS
43263,COLLEGE
48340,POLITICS
5683,POLITICS
62311,POLITICS
46392,RELIGION
43207,COMEDY
159868,SCIENCE
153514,WELLNESS
27714,POLITICS
11445,ENTERTAINMENT
158411,STYLE & BEAUTY
79031,ENTERTAINMENT
108932,U.S. NEWS
179608,WELLNESS
190628,FOOD & DRINK
73564,WELLNESS
175655,WELLNESS
66890,PARENTING
184380,BUSINESS
13294,POLITICS
33993,POLITICS
61955,ENTERTAINMENT
54197,POLITICS
92920,ENTERTAINMENT
123232,BUSINESS
94561,WELLNESS
143186,WELLNESS
140269,HOME & LIVING
30702,ENTERTAINMENT
41428,HEALTHY LIVING
62748,IMPACT
26616,QUEER VOICES
84213,POLITICS
48185,COMEDY
166716,WELLNESS
2077,POLITICS
14053,ENTERTAINMENT
39725,POLITICS
87166,MEDIA
65661,HEALTHY LIVING
135370,SPORTS
158068,POLITICS
167900,WELLNESS
51366,POLITICS
45374,STYLE
34289,BUSINESS
193023,PARENTING
151839,DIVORCE
18604,POLITICS
156707,ARTS
24374,LATINO VOICES
71922,CRIME
81653,STYLE
181717,TRAVEL
135512,FOOD & DRINK
196648,TRAVEL
175202,TRAVEL
110370,QUEER VOICES
149220,BUSINESS
47850,POLITICS
122278,WOMEN
39803,THE WORLDPOST
161539,WELLNESS
167776,WEDDINGS
8624,CRIME
46821,PARENTS
58769,POLITICS
177558,STYLE & BEAUTY
149046,QUEER VOICES
135050,PARENTING
124119,POLITICS
186342,FOOD & DRINK
51177,GOOD NEWS
23164,GREEN
58989,SPORTS
61449,SCIENCE
55704,POLITICS
82804,POLITICS
114684,SPORTS
173134,HOME & LIVING
89003,ENTERTAINMENT
170018,PARENTING
135502,WELLNESS
55369,POLITICS
115029,FOOD & DRINK
176369,WELLNESS
21528,GREEN
140963,ENTERTAINMENT
130348,WELLNESS
47730,WORLD NEWS
141582,ENVIRONMENT
35017,LATINO VOICES
69578,WEIRD NEWS
51835,POLITICS
188352,POLITICS
95266,IMPACT
151830,FOOD & DRINK
77743,HEALTHY LIVING
113414,POLITICS
1442,ENTERTAINMENT
172791,WELLNESS
107818,HEALTHY LIVING
73663,POLITICS
126819,PARENTING
152486,WELLNESS
10521,POLITICS
133418,TRAVEL
72572,COMEDY
163205,FOOD & DRINK
142507,FOOD & DRINK
925,U.S. NEWS
29751,QUEER VOICES
58276,WEIRD NEWS
198116,FOOD & DRINK
141315,STYLE & BEAUTY
125717,FOOD & DRINK
169250,DIVORCE
173216,WEDDINGS
111417,POLITICS
133297,PARENTING
195528,WEDDINGS
85609,SCIENCE
90055,ARTS
53762,POLITICS
86514,QUEER VOICES
147449,DIVORCE
194391,WELLNESS
138100,WELLNESS
32291,PARENTS
11378,ENTERTAINMENT
96735,COLLEGE
22316,ENTERTAINMENT
67442,HEALTHY LIVING
174789,WELLNESS
41287,SPORTS
186496,MONEY
62590,POLITICS
15086,WORLD NEWS
25094,POLITICS
182982,DIVORCE
41368,POLITICS
31336,IMPACT
130730,WELLNESS
189204,STYLE & BEAUTY
148345,HOME & LIVING
161751,PARENTING
94200,BUSINESS
88188,STYLE
194616,RELIGION
148217,WELLNESS
144813,WELLNESS
68502,POLITICS
143249,MONEY
191457,STYLE & BEAUTY
176123,FOOD & DRINK
77501,BLACK VOICES
186092,TRAVEL
76684,BUSINESS
11954,ENTERTAINMENT
61792,THE WORLDPOST
47516,ENTERTAINMENT
146504,GREEN
173622,DIVORCE
87939,MEDIA
123123,BUSINESS
25119,POLITICS
190356,PARENTING
159059,WEDDINGS
109683,BUSINESS
19763,ENTERTAINMENT
116574,ENTERTAINMENT
160709,DIVORCE
81171,BUSINESS
187929,CRIME
123994,WORLDPOST
97111,WELLNESS
176382,FOOD & DRINK
101677,POLITICS
127883,PARENTING
162773,FOOD & DRINK
149894,FOOD & DRINK
93050,COMEDY
152533,WELLNESS
95893,BUSINESS
8627,THE WORLDPOST
36889,POLITICS
90740,RELIGION
59195,WORLDPOST
120367,POLITICS
46773,POLITICS
39501,HEALTHY LIVING
166750,CULTURE & ARTS
198704,STYLE & BEAUTY
54204,POLITICS
72514,HEALTHY LIVING
97002,WEIRD NEWS
146830,STYLE & BEAUTY
128094,SPORTS
194928,WELLNESS
43716,BUSINESS
1041,POLITICS
59151,SPORTS
9583,POLITICS
44159,COMEDY
132316,ENTERTAINMENT
41787,POLITICS
364,POLITICS
54920,HEALTHY LIVING
147784,IMPACT
37546,POLITICS
14489,TRAVEL
58965,THE WORLDPOST
89806,WOMEN
92151,CRIME
22493,POLITICS
148056,PARENTING
114830,GREEN
118985,BLACK VOICES
65942,GREEN
109307,BLACK VOICES
145527,SPORTS
199075,HOME & LIVING
180357,PARENTING
137754,WELLNESS
122160,WELLNESS
54697,POLITICS
26210,GREEN
140156,PARENTING
90114,SPORTS
178778,TRAVEL
15950,SPORTS
780,COMEDY
151462,HOME & LIVING
113894,ARTS
61580,POLITICS
171139,RELIGION
33017,WOMEN
92357,POLITICS
171972,WELLNESS
132204,WELLNESS
115885,RELIGION
27353,POLITICS
99495,COLLEGE
122471,WELLNESS
145788,WELLNESS
16338,POLITICS
82129,COMEDY
73659,POLITICS
190896,WELLNESS
129112,DIVORCE
62295,ARTS & CULTURE
13004,MEDIA
145766,PARENTING
86363,HEALTHY LIVING
132816,WELLNESS
81119,WORLDPOST
25954,ENTERTAINMENT
29518,ENTERTAINMENT
108496,ARTS
134609,WELLNESS
118134,BUSINESS
112566,PARENTS
185989,STYLE & BEAUTY
86864,CRIME
130501,WELLNESS
122447,BLACK VOICES
155903,WELLNESS
20755,ENTERTAINMENT
141935,DIVORCE
117555,STYLE
125781,ARTS
30365,GREEN
159969,ENTERTAINMENT
161264,PARENTING
195070,DIVORCE
89860,BLACK VOICES
167909,FOOD & DRINK
39731,POLITICS
135783,PARENTING
184000,HOME & LIVING
95435,ENTERTAINMENT
7019,RELIGION
13081,CRIME
29342,POLITICS
189547,DIVORCE
34224,WOMEN
116376,PARENTING
108708,SPORTS
145480,STYLE & BEAUTY
4208,ENTERTAINMENT
130206,WELLNESS
66517,BLACK VOICES
114910,MONEY
23335,ENTERTAINMENT
139331,RELIGION
102006,WELLNESS
10458,ENTERTAINMENT
44227,POLITICS
193350,WELLNESS
26109,ENTERTAINMENT
9614,ENTERTAINMENT
127577,SCIENCE
47868,POLITICS
94460,BUSINESS
90044,COMEDY
198220,COMEDY
49343,BLACK VOICES
89191,CRIME
46940,HEALTHY LIVING
8615,WORLD NEWS
139123,ENTERTAINMENT
162842,PARENTS
97560,POLITICS
66562,BUSINESS
14620,MEDIA
60781,QUEER VOICES
144168,PARENTING
56472,CRIME
170521,WELLNESS
175360,WELLNESS
170069,FOOD & DRINK
142088,HEALTHY LIVING
99775,WORLDPOST
195627,HOME & LIVING
11575,WEIRD NEWS
82372,ENTERTAINMENT
27471,WORLD NEWS
81642,GREEN
128369,MEDIA
23689,POLITICS
46490,WEIRD NEWS
193789,WEDDINGS
33660,ARTS & CULTURE
139506,TRAVEL
113063,WORLDPOST
102060,WELLNESS
167740,HOME & LIVING
121595,POLITICS
56763,POLITICS
73700,POLITICS
183947,WELLNESS
103726,WELLNESS
56280,GREEN
97650,BUSINESS
174253,PARENTING
66946,BLACK VOICES
95192,PARENTING
76568,ENTERTAINMENT
196554,TRAVEL
121690,COMEDY
29053,POLITICS
50650,POLITICS
194005,COMEDY
145704,WELLNESS
30623,ENTERTAINMENT
169143,FOOD & DRINK
71787,POLITICS
43666,POLITICS
105231,FOOD & DRINK
184362,POLITICS
112345,COMEDY
23810,POLITICS
77619,POLITICS
125821,BUSINESS
127370,COLLEGE
30551,ENTERTAINMENT
106897,ENTERTAINMENT
175965,WELLNESS
5883,ENTERTAINMENT
101224,BUSINESS
196958,HOME & LIVING
191616,WELLNESS
113072,WORLDPOST
105333,TECH
66870,QUEER VOICES
39215,WEIRD NEWS
145094,TRAVEL
73755,TECH
79338,SCIENCE
4911,HOME & LIVING
176269,TRAVEL
166567,FOOD & DRINK
171506,FOOD & DRINK
619,TASTE
73646,SPORTS
115014,WELLNESS
26623,POLITICS
177408,WELLNESS
62697,WOMEN
7832,MEDIA
168007,WELLNESS
194198,HOME & LIVING
41914,MEDIA
122123,POLITICS
158944,IMPACT
48212,POLITICS
88017,BLACK VOICES
30787,POLITICS
140363,QUEER VOICES
79850,ENTERTAINMENT
61410,IMPACT
27573,BLACK VOICES
32917,WEIRD NEWS
108736,WELLNESS
65332,FIFTY
19851,IMPACT
67342,ENTERTAINMENT
118855,POLITICS
128379,BUSINESS
119451,BUSINESS
67971,SPORTS
148325,WELLNESS
156694,WELLNESS
162316,DIVORCE
20208,QUEER VOICES
102794,WELLNESS
102697,COMEDY
52998,POLITICS
123434,ENTERTAINMENT
175933,SPORTS
168318,FOOD & DRINK
62975,POLITICS
42341,POLITICS
158811,PARENTING
126727,PARENTING
15562,ENTERTAINMENT
5234,U.S. NEWS
120807,PARENTING
20980,PARENTS
123306,SPORTS
15654,COMEDY
86478,SPORTS
140279,BLACK VOICES
102374,BUSINESS
84013,ENTERTAINMENT
113348,TRAVEL
91869,SPORTS
77876,COMEDY
34455,POLITICS
65990,POLITICS
96321,WORLDPOST
103109,FIFTY
180887,HOME & LIVING
121113,RELIGION
86964,ENTERTAINMENT
38202,BUSINESS
129994,STYLE & BEAUTY
69280,ENTERTAINMENT
74508,HEALTHY LIVING
173480,PARENTING
92668,POLITICS
63085,SPORTS
145036,WELLNESS
98107,HEALTHY LIVING
102982,BUSINESS
172824,ENTERTAINMENT
74224,SCIENCE
83296,COMEDY
18989,POLITICS
59491,POLITICS
170427,SCIENCE
64247,POLITICS
122384,ENTERTAINMENT
9278,POLITICS
43938,POLITICS
1447,ENTERTAINMENT
129549,TRAVEL
131115,IMPACT
16749,ENTERTAINMENT
153860,DIVORCE
103034,ENTERTAINMENT
93459,PARENTING
25633,POLITICS
130080,WEDDINGS
145976,TECH
92915,ENTERTAINMENT
50571,POLITICS
142819,CRIME
40066,BUSINESS
199403,IMPACT
120822,FOOD & DRINK
109422,WORLDPOST
155767,WEDDINGS
138806,TRAVEL
3616,POLITICS
42608,THE WORLDPOST
127531,POLITICS
139906,GREEN
164550,WEDDINGS
20344,POLITICS
130831,WEDDINGS
199107,WELLNESS
133013,PARENTING
110740,ENTERTAINMENT
130049,TRAVEL
24553,BLACK VOICES
82776,HEALTHY LIVING
23744,POLITICS
150966,FOOD & DRINK
144059,ENTERTAINMENT
27392,POLITICS
44814,POLITICS
54751,ARTS & CULTURE
14906,ENTERTAINMENT
76230,STYLE & BEAUTY
153793,WEDDINGS
11579,WEIRD NEWS
143488,TRAVEL
194553,WELLNESS
69859,THE WORLDPOST
87010,WEIRD NEWS
191635,PARENTING
115673,RELIGION
64793,SPORTS
29993,POLITICS
37762,PARENTS
174002,CRIME
174304,STYLE & BEAUTY
136667,CRIME
2646,CRIME
88945,ARTS
38150,BUSINESS
33921,PARENTS
28281,QUEER VOICES
18669,POLITICS
171475,WELLNESS
77844,POLITICS
134963,WELLNESS
145792,PARENTING
52659,POLITICS
126100,POLITICS
96477,ENTERTAINMENT
99629,POLITICS
113580,HEALTHY LIVING
181260,WELLNESS
81283,BUSINESS
118824,ENTERTAINMENT
141794,WELLNESS
87449,GREEN
151863,HOME & LIVING
161310,TRAVEL
151228,STYLE & BEAUTY
8768,POLITICS
143481,STYLE & BEAUTY
130453,TECH
179819,WOMEN
118643,BUSINESS
193446,ENTERTAINMENT
41680,BLACK VOICES
82064,STYLE
79166,WOMEN
71007,COMEDY
92391,EDUCATION
139560,WELLNESS
134069,TECH
39294,POLITICS
83401,ENTERTAINMENT
29666,POLITICS
187021,PARENTING
25317,PARENTS
183727,TRAVEL
156259,TRAVEL
21862,WOMEN
115968,ENTERTAINMENT
71290,POLITICS
38201,POLITICS
162009,WELLNESS
14608,POLITICS
48816,WEIRD NEWS
72842,SPORTS
194042,ENTERTAINMENT
98864,GREEN
125887,STYLE
180294,PARENTING
150555,TRAVEL
174809,WEDDINGS
37530,COMEDY
51350,POLITICS
141101,COMEDY
64712,LATINO VOICES
12021,WORLD NEWS
5398,WORLD NEWS
157592,STYLE & BEAUTY
96746,QUEER VOICES
20744,SPORTS
109445,QUEER VOICES
86692,POLITICS
58329,WORLD NEWS
91220,WELLNESS
19432,QUEER VOICES
82377,POLITICS
104599,HOME & LIVING
146725,TRAVEL
25259,ENTERTAINMENT
31610,MEDIA
168987,WELLNESS
170601,FOOD & DRINK
10499,COMEDY
17847,WORLD NEWS
34476,POLITICS
136695,ENTERTAINMENT
171425,PARENTING
49407,POLITICS
54151,POLITICS
94178,ENTERTAINMENT
45832,SCIENCE
137863,TECH
62657,WELLNESS
181409,WEDDINGS
12563,POLITICS
65871,MEDIA
74844,BUSINESS
58969,WORLD NEWS
197403,STYLE & BEAUTY
111375,POLITICS
140531,WELLNESS
102219,EDUCATION
37634,TASTE
163272,QUEER VOICES
136032,FOOD & DRINK
88203,POLITICS
153233,ENTERTAINMENT
125496,ARTS
54628,ENTERTAINMENT
21295,ENTERTAINMENT
193760,WELLNESS
17673,WORLD NEWS
20766,BLACK VOICES
104763,WORLDPOST
71886,COMEDY
164798,HOME & LIVING
150457,TRAVEL
61576,BLACK VOICES
113197,WELLNESS
158739,CULTURE & ARTS
196312,WEDDINGS
49434,PARENTING
153654,WELLNESS
81109,TRAVEL
192187,STYLE & BEAUTY
48636,COMEDY
117398,POLITICS
16731,POLITICS
166617,TRAVEL
17697,COMEDY
136760,TRAVEL
120870,ENTERTAINMENT
32185,STYLE
50386,COMEDY
90826,PARENTING
90579,IMPACT
10598,POLITICS
141824,STYLE & BEAUTY
13550,POLITICS
114873,STYLE & BEAUTY
118767,ARTS
138301,IMPACT
40499,WEIRD NEWS
11688,WORLD NEWS
32638,POLITICS
28917,POLITICS
168808,WELLNESS
104421,TRAVEL
176253,WEDDINGS
175471,WELLNESS
67954,WORLDPOST
174217,FOOD & DRINK
86245,STYLE
14931,MEDIA
49107,BLACK VOICES
165252,TRAVEL
104369,BUSINESS
95173,WORLDPOST
53044,BUSINESS
66194,PARENTS
159223,WELLNESS
166256,TRAVEL
188596,STYLE & BEAUTY
124023,QUEER VOICES
29796,WORLD NEWS
195622,HOME & LIVING
122650,WOMEN
133557,TECH
26558,SPORTS
181165,HOME & LIVING
170998,WELLNESS
106368,COMEDY
179343,WELLNESS
23654,MONEY
79654,WELLNESS
45658,WEIRD NEWS
190243,WEDDINGS
179492,FOOD & DRINK
89008,CRIME
37592,BLACK VOICES
94664,WOMEN
922,WORLD NEWS
141731,STYLE & BEAUTY
102023,BUSINESS
7756,COMEDY
99618,STYLE
151092,WEDDINGS
832,ENTERTAINMENT
155187,WELLNESS
181248,HEALTHY LIVING
162338,TRAVEL
45400,SPORTS
28620,BUSINESS
106095,WELLNESS
76451,CRIME
19497,POLITICS
135946,TRAVEL
104746,RELIGION
154178,FOOD & DRINK
1822,COMEDY
118447,POLITICS
117241,SPORTS
192423,TRAVEL
142628,PARENTING
79165,ENTERTAINMENT
158025,ENVIRONMENT
142356,WOMEN
13138,ENTERTAINMENT
167678,DIVORCE
11103,ENTERTAINMENT
89938,SPORTS
18343,POLITICS
166606,FOOD & DRINK
47243,ARTS & CULTURE
157083,PARENTING
102480,ENTERTAINMENT
87981,POLITICS
172112,WEDDINGS
188044,WORLDPOST
126697,IMPACT
129100,PARENTING
17551,TASTE
28991,HEALTHY LIVING
134320,WOMEN
48672,ENTERTAINMENT
56358,POLITICS
151624,TRAVEL
8101,WORLD NEWS
102540,RELIGION
174957,MONEY
43024,ENTERTAINMENT
135598,DIVORCE
116014,POLITICS
119292,WELLNESS
197930,WELLNESS
9460,WOMEN
163673,WELLNESS
160468,FOOD & DRINK
173430,QUEER VOICES
137156,WELLNESS
10222,WEIRD NEWS
134665,WELLNESS
40338,ENTERTAINMENT
143977,WEDDINGS
70028,MEDIA
136681,QUEER VOICES
110364,GREEN
178333,MONEY
157300,PARENTING
177715,WELLNESS
31884,POLITICS
160324,PARENTS
21612,POLITICS
116795,STYLE
151136,FOOD & DRINK
170366,PARENTING
95063,WELLNESS
138535,ENTERTAINMENT
60133,POLITICS
196513,CULTURE & ARTS
101612,EDUCATION
48251,POLITICS
163167,FOOD & DRINK
101808,TRAVEL
179646,DIVORCE
12717,POLITICS
32207,BLACK VOICES
127204,FOOD & DRINK
23396,POLITICS
139384,WELLNESS
51907,COMEDY
166167,WELLNESS
130329,WELLNESS
174624,STYLE & BEAUTY
102162,WOMEN
8982,ENTERTAINMENT
64150,SPORTS
188033,SCIENCE
132522,WELLNESS
47232,HEALTHY LIVING
150913,STYLE & BEAUTY
159729,WELLNESS
132288,HOME & LIVING
181594,STYLE & BEAUTY
14682,QUEER VOICES
182920,HOME & LIVING
103943,IMPACT
188938,PARENTING
73347,POLITICS
104973,ENTERTAINMENT
9771,POLITICS
50068,WORLD NEWS
135231,WELLNESS
132996,PARENTING
24019,POLITICS
165972,WELLNESS
142574,TRAVEL
69675,THE WORLDPOST
190262,TRAVEL
37052,POLITICS
165897,WELLNESS
39675,ENTERTAINMENT
168247,TRAVEL
151089,STYLE & BEAUTY
171469,WELLNESS
84099,POLITICS
7361,MEDIA
81468,POLITICS
73126,IMPACT
20447,ENTERTAINMENT
99231,QUEER VOICES
82510,WEIRD NEWS
45182,POLITICS
99228,WELLNESS
146030,HOME & LIVING
175379,FOOD & DRINK
84411,THE WORLDPOST
65647,QUEER VOICES
30420,ENTERTAINMENT
91621,POLITICS
67936,ENTERTAINMENT
138920,WELLNESS
29760,POLITICS
17674,WORLD NEWS
78289,ARTS
155476,STYLE & BEAUTY
136742,STYLE & BEAUTY
130101,PARENTING
121379,POLITICS
72546,POLITICS
47557,WORLD NEWS
98873,WORLDPOST
72178,POLITICS
189193,ARTS
64510,SPORTS
89528,CRIME
55889,BLACK VOICES
120841,HEALTHY LIVING
184730,PARENTING
16785,ENTERTAINMENT
181177,STYLE & BEAUTY
139719,U.S. NEWS
175010,RELIGION
25548,POLITICS
37026,WORLD NEWS
79547,POLITICS
45893,POLITICS
129519,HOME & LIVING
75839,CRIME
180373,WELLNESS
38874,WOMEN
44127,ENTERTAINMENT
173934,MONEY
105608,BLACK VOICES
180210,PARENTING
125935,ENTERTAINMENT
173248,TRAVEL
175083,WELLNESS
26117,POLITICS
100555,TRAVEL
105778,PARENTING
150802,BUSINESS
42666,CRIME
80159,ENTERTAINMENT
160270,POLITICS
188873,FOOD & DRINK
183838,ENVIRONMENT
118877,GOOD NEWS
82077,ENTERTAINMENT
88414,WEIRD NEWS
122072,POLITICS
19711,POLITICS
61840,POLITICS
161748,PARENTING
67877,POLITICS
5076,ENTERTAINMENT
72363,PARENTS
115530,FOOD & DRINK
65211,WOMEN
13171,WORLD NEWS
5414,U.S. NEWS
183054,PARENTING
127807,WELLNESS
8311,WORLD NEWS
68499,ENTERTAINMENT
190884,STYLE & BEAUTY
195215,SCIENCE
177833,POLITICS
80169,CRIME
26328,POLITICS
101262,ENTERTAINMENT
54073,WEIRD NEWS
108167,PARENTING
65730,SCIENCE
5393,BLACK VOICES
26916,TRAVEL
188805,PARENTING
122565,TRAVEL
57873,WEIRD NEWS
100632,GOOD NEWS
128689,ENTERTAINMENT
39043,BLACK VOICES
49075,QUEER VOICES
56265,TRAVEL
188367,MONEY
26545,QUEER VOICES
187352,STYLE & BEAUTY
70963,EDUCATION
104679,GREEN
176692,PARENTING
13887,SPORTS
69185,POLITICS
160015,FOOD & DRINK
78051,MEDIA
101238,STYLE & BEAUTY
57991,PARENTING
155395,WEDDINGS
126238,COMEDY
181759,PARENTING
46413,POLITICS
111316,STYLE & BEAUTY
195086,STYLE & BEAUTY
48356,ENTERTAINMENT
19593,POLITICS
36594,HEALTHY LIVING
82987,ENTERTAINMENT
62266,COMEDY
162076,WEDDINGS
76349,ENTERTAINMENT
40360,WEIRD NEWS
113139,STYLE & BEAUTY
102605,WORLDPOST
133415,WELLNESS
154749,FOOD & DRINK
97562,TRAVEL
74040,POLITICS
77356,WEIRD NEWS
147774,ENTERTAINMENT
198035,STYLE & BEAUTY
140387,ENTERTAINMENT
55809,BLACK VOICES
128676,WORLDPOST
64660,COLLEGE
98493,COLLEGE
145920,ENTERTAINMENT
121561,ENTERTAINMENT
140450,PARENTING
150499,WELLNESS
59425,POLITICS
30453,HEALTHY LIVING
2989,WORLD NEWS
129893,WELLNESS
140767,WELLNESS
12354,WORLD NEWS
5316,CRIME
7885,COMEDY
71927,ENTERTAINMENT
123918,BUSINESS
146985,TRAVEL
75098,POLITICS
183944,WELLNESS
116052,SPORTS
198229,BLACK VOICES
9205,ENTERTAINMENT
57075,THE WORLDPOST
96270,WELLNESS
139938,WELLNESS
139008,CRIME
25593,POLITICS
29815,POLITICS
58459,CRIME
23666,WORLD NEWS
93233,WORLDPOST
108820,BLACK VOICES
179064,PARENTING
71691,HEALTHY LIVING
98294,BUSINESS
48579,ENTERTAINMENT
44831,WOMEN
47572,WELLNESS
194733,TRAVEL
170535,WELLNESS
173435,ARTS
113983,WOMEN
135762,WELLNESS
135472,TRAVEL
40964,RELIGION
43346,POLITICS
82334,BLACK VOICES
123105,POLITICS
137135,STYLE & BEAUTY
61471,POLITICS
107734,WELLNESS
87341,RELIGION
58703,COMEDY
181304,DIVORCE
94402,POLITICS
151191,DIVORCE
102259,RELIGION
157100,WELLNESS
85221,POLITICS
192643,PARENTING
127321,CULTURE & ARTS
32998,POLITICS
97549,BUSINESS
104105,RELIGION
5189,POLITICS
187975,TRAVEL
125833,TRAVEL
142536,TRAVEL
118694,EDUCATION
32140,PARENTS
194062,STYLE & BEAUTY
172948,DIVORCE
169648,TRAVEL
108272,TRAVEL
126077,WORLDPOST
14872,WEIRD NEWS
157116,WELLNESS
9175,POLITICS
126357,STYLE
52576,COMEDY
158022,ENTERTAINMENT
192381,WEDDINGS
1655,QUEER VOICES
45737,POLITICS
176682,STYLE & BEAUTY
22022,POLITICS
195604,WELLNESS
65908,IMPACT
61726,BLACK VOICES
42552,HEALTHY LIVING
76479,COMEDY
198052,STYLE & BEAUTY
157859,FOOD & DRINK
54683,ENTERTAINMENT
166353,FOOD & DRINK
123181,WOMEN
10296,POLITICS
96621,IMPACT
50703,WOMEN
150116,TRAVEL
2979,POLITICS
137835,HOME & LIVING
36304,QUEER VOICES
136119,STYLE & BEAUTY
149962,STYLE & BEAUTY
57340,POLITICS
164913,COMEDY
173365,WELLNESS
45118,POLITICS
68511,HOME & LIVING
2086,POLITICS
21153,WORLD NEWS
140893,WELLNESS
179308,WELLNESS
162761,WELLNESS
58780,POLITICS
80422,HEALTHY LIVING
77587,ENTERTAINMENT
60777,POLITICS
129576,WELLNESS
137595,WEDDINGS
6923,U.S. NEWS
198897,BUSINESS
95998,ENTERTAINMENT
110174,POLITICS
143586,WELLNESS
171518,WEIRD NEWS
48466,THE WORLDPOST
142054,STYLE & BEAUTY
68151,BUSINESS
74914,COMEDY
69416,QUEER VOICES
160918,FOOD & DRINK
185800,WELLNESS
194565,STYLE & BEAUTY
53814,THE WORLDPOST
138606,DIVORCE
53593,QUEER VOICES
145562,PARENTING
98186,COMEDY
96699,POLITICS
41282,POLITICS
57540,THE WORLDPOST
22203,CRIME
195180,HOME & LIVING
120130,PARENTING
192607,WELLNESS
144347,WEDDINGS
2734,POLITICS
102484,POLITICS
135113,TASTE
105790,MEDIA
71371,POLITICS
158655,CULTURE & ARTS
120458,WEDDINGS
101,ENTERTAINMENT
94715,HEALTHY LIVING
177140,ENVIRONMENT
100762,BUSINESS
181320,TRAVEL
173443,SPORTS
83054,POLITICS
20913,ENTERTAINMENT
162143,WELLNESS
49770,ENTERTAINMENT
66992,QUEER VOICES
121075,ENTERTAINMENT
40122,POLITICS
18401,MEDIA
151198,DIVORCE
19856,POLITICS
152952,WEDDINGS
91191,SPORTS
77148,WEIRD NEWS
131325,WELLNESS
158305,HOME & LIVING
3869,POLITICS
149119,WELLNESS
6141,POLITICS
192468,WELLNESS
53601,QUEER VOICES
155679,HOME & LIVING
103647,HEALTHY LIVING
184974,IMPACT
77168,RELIGION
59406,STYLE
33092,ENTERTAINMENT
86888,QUEER VOICES
105117,CRIME
131126,ENTERTAINMENT
168828,WELLNESS
92872,WOMEN
19574,POLITICS
10689,BLACK VOICES
138356,WEDDINGS
146209,STYLE & BEAUTY
65678,POLITICS
149212,WEDDINGS
100283,ENTERTAINMENT
84680,ENTERTAINMENT
95037,RELIGION
108453,CULTURE & ARTS
127293,TRAVEL
87708,ENTERTAINMENT
179785,WELLNESS
169007,PARENTING
60075,SPORTS
51184,THE WORLDPOST
147450,FOOD & DRINK
161795,ENTERTAINMENT
183302,STYLE & BEAUTY
130262,TRAVEL
199475,TECH
83553,ENTERTAINMENT
172848,TRAVEL
107510,WORLDPOST
173587,ENVIRONMENT
65653,MEDIA
138695,PARENTING
56127,QUEER VOICES
111288,GREEN
143987,WELLNESS
33128,POLITICS
158420,WEDDINGS
139693,WELLNESS
140976,WORLDPOST
47608,WOMEN
148977,COMEDY
173272,PARENTING
133814,STYLE & BEAUTY
36691,WEIRD NEWS
15974,ENTERTAINMENT
145630,FOOD & DRINK
29685,POLITICS
53323,POLITICS
23065,STYLE
8002,ENTERTAINMENT
79195,ENTERTAINMENT
20410,WOMEN
151307,TRAVEL
96745,WELLNESS
80063,ENTERTAINMENT
34174,POLITICS
137340,CULTURE & ARTS
36665,POLITICS
135337,ENTERTAINMENT
80910,CRIME
131550,PARENTING
162004,TRAVEL
40381,RELIGION
4952,SPORTS
146064,FOOD & DRINK
61859,MEDIA
85100,POLITICS
16163,ENTERTAINMENT
93775,WELLNESS
146545,PARENTING
143123,FOOD & DRINK
162590,FOOD & DRINK
49016,TRAVEL
65073,ENTERTAINMENT
74145,POLITICS
51579,MEDIA
22498,TRAVEL
171486,STYLE & BEAUTY
